s0,action,reward,s2_0,done
-0.13531555068736023,-1,-1.2239742268652642,-1.2239742268652642,0
-1.2239742268652642,1,-0.12937677075844567,-0.12937677075844567,0
-0.12937677075844567,1,-0.7486729639746144,0.7486729639746144,0
0.7486729639746144,1,-1.6567521383906323,1.6567521383906323,0
1.6567521383906323,-1,-0.7989666392806157,0.7989666392806157,0
0.7989666392806157,1,-1.8916918581357893,1.8916918581357893,0
1.8916918581357893,-1,-0.9607839844351935,0.9607839844351935,0
0.9607839844351935,-1,-0.015371846221768182,0.015371846221768182,0
0.015371846221768182,-1,-0.9077635636384199,-0.9077635636384199,0
-0.9077635636384199,-1,-1.9587739794688133,-1.9587739794688133,0
-1.9587739794688133,1,-1.135274481204072,-1.135274481204072,0
-1.135274481204072,1,-0.047119996642538964,-0.047119996642538964,0
-0.047119996642538964,-1,-1.1681895506867614,-1.1681895506867614,0
-1.1681895506867614,-1,-2.1672174507277018,-2.1672174507277018,0
-2.1672174507277018,-1,-3.0399296712154342,-3.0399296712154342,0
-3.0399296712154342,1,-2.221969660173807,-2.221969660173807,0
-2.221969660173807,1,-1.2643946395390373,-1.2643946395390373,0
-2.6397170226050113,1,-1.5710130648200304,-1.5710130648200304,0
-1.5710130648200304,1,-0.6637793032590891,-0.6637793032590891,0
-0.6637793032590891,1,-0.22871845690053977,0.22871845690053977,0
0.22871845690053977,1,-1.1648467068511301,1.1648467068511301,0
1.1648467068511301,-1,-0.29243866565724996,0.29243866565724996,0
0.29243866565724996,1,-1.165614358062124,1.165614358062124,0
1.165614358062124,-1,-0.08938480839293417,0.08938480839293417,0
0.08938480839293417,1,-1.1760070102031983,1.1760070102031983,0
1.1760070102031983,1,-2.095671501131847,2.095671501131847,0
2.095671501131847,1,-3.1909554725836875,3.1909554725836875,0
3.1909554725836875,-1,-2.1756340997668144,2.1756340997668144,0
2.1756340997668144,1,-3.1465589315321596,3.1465589315321596,0
3.1465589315321596,-1,-2.052383562542554,2.052383562542554,0
2.052383562542554,1,-2.9773056039658976,2.9773056039658976,0
2.9773056039658976,1,-4.014961642887862,4.014961642887862,0
4.014961642887862,-1,-3.0091671786783896,3.0091671786783896,0
3.0091671786783896,-1,-2.0692827026275245,2.0692827026275245,0
2.0692827026275245,-1,-1.0690546343351877,1.0690546343351877,0
1.0690546343351877,1,-2.058601352869471,2.058601352869471,0
2.058601352869471,-1,-0.9942170699126994,0.9942170699126994,0
-1.3679540682963296,-1,-2.3304882281389934,-2.3304882281389934,0
-2.3304882281389934,-1,-3.4152733758679847,-3.4152733758679847,0
-3.4152733758679847,1,-2.3246857426140166,-2.3246857426140166,0
-2.3246857426140166,1,-1.2823408512146712,-1.2823408512146712,0
-1.2823408512146712,-1,-2.11080989357226,-2.11080989357226,0
-2.11080989357226,1,-1.16307389251307,-1.16307389251307,0
-1.16307389251307,1,-0.1988473767416663,-0.1988473767416663,0
-0.1988473767416663,1,-0.7390330987178277,0.7390330987178277,0
0.7390330987178277,1,-1.800826992038493,1.800826992038493,0
1.800826992038493,-1,-0.7746108131235605,0.7746108131235605,0
0.7746108131235605,-1,-0.39457404306410904,-0.39457404306410904,0
-0.39457404306410904,1,-0.48845495989805704,0.48845495989805704,0
0.48845495989805704,-1,-0.2975684355353876,-0.2975684355353876,0
-0.2975684355353876,1,-0.7183339459098445,0.7183339459098445,0
0.7183339459098445,-1,-0.33424736624892887,-0.33424736624892887,0
-0.33424736624892887,1,-0.5767206956338515,0.5767206956338515,0
0.5767206956338515,1,-1.5036888190897046,1.5036888190897046,0
1.5036888190897046,1,-2.451255653358867,2.451255653358867,0
2.451255653358867,-1,-1.3428584874297458,1.3428584874297458,0
1.3428584874297458,1,-2.390089009279433,2.390089009279433,0
-2.1153410169680353,1,-1.1884201138966661,-1.1884201138966661,0
-1.1884201138966661,-1,-2.228471308249571,-2.228471308249571,0
-2.228471308249571,1,-1.2396062405878758,-1.2396062405878758,0
-1.2396062405878758,-1,-2.1077459803893044,-2.1077459803893044,0
-2.1077459803893044,-1,-3.118374799600678,-3.118374799600678,0
-3.118374799600678,-1,-4.1921976317637615,-4.1921976317637615,0
-4.1921976317637615,1,-3.3124435434219746,-3.3124435434219746,0
-3.3124435434219746,1,-2.233240892452869,-2.233240892452869,0
-2.233240892452869,1,-1.2284276828813876,-1.2284276828813876,0
-1.2284276828813876,1,-0.3516241515770401,-0.3516241515770401,0
-0.3516241515770401,-1,-1.3189664606185711,-1.3189664606185711,0
-1.3189664606185711,-1,-2.3115961687955657,-2.3115961687955657,0
-2.3115961687955657,-1,-3.2039826887803344,-3.2039826887803344,0
-3.2039826887803344,1,-2.1424918548003515,-2.1424918548003515,0
-2.1424918548003515,1,-1.1577993561997644,-1.1577993561997644,0
-1.1577993561997644,-1,-2.0695017248924508,-2.0695017248924508,0
-2.0695017248924508,-1,-3.2057945626877014,-3.2057945626877014,0
-3.2057945626877014,-1,-4.35727721379399,-4.35727721379399,0
-4.35727721379399,-1,-5.325938516571708,-5.325938516571708,0
-5.325938516571708,1,-4.40820337943071,-4.40820337943071,0
0.9040727627620573,1,-1.891512984496423,1.891512984496423,0
1.891512984496423,1,-2.9619560540810688,2.9619560540810688,0
2.9619560540810688,1,-3.9820112228057645,3.9820112228057645,0
3.9820112228057645,1,-4.934373550312679,4.934373550312679,0
4.934373550312679,-1,-3.8371283434973065,3.8371283434973065,0
3.8371283434973065,-1,-2.9040507423724167,2.9040507423724167,0
2.9040507423724167,1,-3.9245549522094465,3.9245549522094465,0
3.9245549522094465,1,-4.8567273920703515,4.8567273920703515,0
4.8567273920703515,1,-6.05016138201274,6.05016138201274,1
4.113742124573351,1,-5.0630740362769995,5.0630740362769995,0
5.0630740362769995,1,-6.01755771972162,6.01755771972162,1
3.7338062631344826,-1,-2.792453932339762,2.792453932339762,0
2.792453932339762,1,-3.7276293430284757,3.7276293430284757,0
3.7276293430284757,-1,-2.7811912435194253,2.7811912435194253,0
2.7811912435194253,-1,-1.7172054706274698,1.7172054706274698,0
1.7172054706274698,-1,-0.7506043848747078,0.7506043848747078,0
0.7506043848747078,1,-1.7074502198005084,1.7074502198005084,0
1.7074502198005084,-1,-0.7776718741773709,0.7776718741773709,0
0.7776718741773709,-1,-0.13793374601119435,-0.13793374601119435,0
-0.13793374601119435,1,-0.9689605499636893,0.9689605499636893,0
0.9689605499636893,-1,-0.14090119709544294,0.14090119709544294,0
0.14090119709544294,1,-1.2820100568601243,1.2820100568601243,0
1.2820100568601243,-1,-0.274342116090023,0.274342116090023,0
0.274342116090023,1,-1.2047745587402834,1.2047745587402834,0
1.2047745587402834,-1,-0.26285893376232367,0.26285893376232367,0
0.26285893376232367,-1,-0.6539406674623325,-0.6539406674623325,0
-0.6539406674623325,1,-0.3294713806634401,0.3294713806634401,0
0.3294713806634401,-1,-0.6823032976077897,-0.6823032976077897,0
-0.6823032976077897,1,-0.3239624627928562,0.3239624627928562,0
0.3239624627928562,-1,-0.7242284659996601,-0.7242284659996601,0
-0.7242284659996601,1,-0.18166451902148115,0.18166451902148115,0
-0.32180892999931654,1,-0.6342490718485868,0.6342490718485868,0
0.6342490718485868,-1,-0.3511523880819768,-0.3511523880819768,0
-0.3511523880819768,-1,-1.4146641633979449,-1.4146641633979449,0
-1.4146641633979449,-1,-2.3645325084231223,-2.3645325084231223,0
-2.3645325084231223,-1,-3.2939797451213,-3.2939797451213,0
-3.2939797451213,1,-2.3576240032742004,-2.3576240032742004,0
-2.3576240032742004,-1,-3.2079308988604547,-3.2079308988604547,0
-3.2079308988604547,1,-2.1097498441807025,-2.1097498441807025,0
-2.1097498441807025,1,-0.9946085793522009,-0.9946085793522009,0
-0.9946085793522009,-1,-2.093928896091849,-2.093928896091849,0
-2.093928896091849,1,-1.0477472839472646,-1.0477472839472646,0
-1.0477472839472646,1,-0.014886834649773618,-0.014886834649773618,0
-0.014886834649773618,-1,-1.0404089657336284,-1.0404089657336284,0
-1.0404089657336284,-1,-2.1587754433206636,-2.1587754433206636,0
-2.1587754433206636,-1,-3.1443178095328195,-3.1443178095328195,0
-3.1443178095328195,-1,-4.122578890656991,-4.122578890656991,0
-4.122578890656991,1,-3.007464895612733,-3.007464895612733,0
-3.007464895612733,-1,-3.965828053700212,-3.965828053700212,0
-3.965828053700212,1,-3.014342068265715,-3.014342068265715,0
-3.014342068265715,1,-2.0037002498319367,-2.0037002498319367,0
-2.9298377631195005,-1,-3.921527696874376,-3.921527696874376,0
-3.921527696874376,-1,-4.672647484645516,-4.672647484645516,0
-4.672647484645516,-1,-5.645602461497733,-5.645602461497733,0
-5.645602461497733,-1,-6.7253673399683676,-6.7253673399683676,1
0.8547339747503884,-1,-0.18944010523709576,-0.18944010523709576,0
-0.18944010523709576,1,-0.8270567437098445,0.8270567437098445,0
0.8270567437098445,-1,-0.10435787718686852,-0.10435787718686852,0
-0.10435787718686852,1,-0.8590102759251846,0.8590102759251846,0
0.8590102759251846,-1,-0.3190735477561152,-0.3190735477561152,0
-0.3190735477561152,1,-0.6693155720167894,0.6693155720167894,0
0.6693155720167894,-1,-0.45864920702062295,-0.45864920702062295,0
-0.45864920702062295,-1,-1.5811846782341272,-1.5811846782341272,0
-1.5811846782341272,-1,-2.738313590099327,-2.738313590099327,0
-2.738313590099327,1,-1.8261157688322651,-1.8261157688322651,0
-1.8261157688322651,-1,-2.8456644276272165,-2.8456644276272165,0
-2.8456644276272165,1,-1.8560401499498855,-1.8560401499498855,0
-1.8560401499498855,-1,-3.029185914673334,-3.029185914673334,0
-3.029185914673334,-1,-4.1373205997908835,-4.1373205997908835,0
-4.1373205997908835,-1,-5.049400286814837,-5.049400286814837,0
-5.049400286814837,1,-4.053032753749012,-4.053032753749012,0
-4.053032753749012,1,-2.9732108956411443,-2.9732108956411443,0
-2.9732108956411443,-1,-3.878752723457435,-3.878752723457435,0
-3.878752723457435,-1,-4.718368638675141,-4.718368638675141,0
-4.718368638675141,1,-3.689888867898064,-3.689888867898064,0
0.31844367078411295,-1,-0.6197545086908779,-0.6197545086908779,0
-0.6197545086908779,1,-0.18523326883988378,0.18523326883988378,0
0.18523326883988378,-1,-0.804273351089929,-0.804273351089929,0
-0.804273351089929,1,-0.31903077804494046,0.31903077804494046,0
0.31903077804494046,1,-1.3436208445890754,1.3436208445890754,0
1.3436208445890754,-1,-0.2636659015190949,0.2636659015190949,0
0.2636659015190949,-1,-0.9459873620371302,-0.9459873620371302,0
-0.9459873620371302,-1,-2.065873047633794,-2.065873047633794,0
-2.065873047633794,1,-1.051299079216766,-1.051299079216766,0
-1.051299079216766,1,-0.009221223614172089,-0.009221223614172089,0
-0.009221223614172089,-1,-1.0256942547269419,-1.0256942547269419,0
-1.0256942547269419,-1,-1.8993679386739786,-1.8993679386739786,0
-1.8993679386739786,1,-0.739174811142867,-0.739174811142867,0
-0.739174811142867,-1,-1.7010100458958084,-1.7010100458958084,0
-1.7010100458958084,1,-0.6353355596554351,-0.6353355596554351,0
-0.6353355596554351,-1,-1.722261577782187,-1.722261577782187,0
-1.722261577782187,-1,-2.763146781947234,-2.763146781947234,0
-2.763146781947234,1,-1.6460526024338895,-1.6460526024338895,0
-1.6460526024338895,-1,-2.700327096869093,-2.700327096869093,0
-2.700327096869093,1,-1.9331849700704282,-1.9331849700704282,0
-0.10525330004894506,1,-0.9927562661917766,0.9927562661917766,0
0.9927562661917766,1,-1.9408339539700397,1.9408339539700397,0
1.9408339539700397,-1,-0.9871574796412742,0.9871574796412742,0
0.9871574796412742,1,-2.0479019008441384,2.0479019008441384,0
2.0479019008441384,-1,-1.289320825069938,1.289320825069938,0
1.289320825069938,-1,-0.4983247259599096,0.4983247259599096,0
0.4983247259599096,-1,-0.29948453560460175,-0.29948453560460175,0
-0.29948453560460175,1,-0.731895598832805,0.731895598832805,0
0.731895598832805,-1,-0.26537101313471056,-0.26537101313471056,0
-0.26537101313471056,-1,-1.4097570454690636,-1.4097570454690636,0
-1.4097570454690636,1,-0.34979729593070097,-0.34979729593070097,0
-0.34979729593070097,1,-0.6303060019187545,0.6303060019187545,0
0.6303060019187545,1,-1.5045300876468475,1.5045300876468475,0
1.5045300876468475,-1,-0.6453244001236167,0.6453244001236167,0
0.6453244001236167,-1,-0.4943585742508204,-0.4943585742508204,0
-0.4943585742508204,-1,-1.4456898378569587,-1.4456898378569587,0
-1.4456898378569587,1,-0.3196819969343657,-0.3196819969343657,0
-0.3196819969343657,-1,-1.3232231892964672,-1.3232231892964672,0
-1.3232231892964672,-1,-2.3799421751720393,-2.3799421751720393,0
-2.3799421751720393,-1,-3.317886025311707,-3.317886025311707,0
-1.721508180490463,-1,-2.8201863049619504,-2.8201863049619504,0
-2.8201863049619504,-1,-3.7665706350655204,-3.7665706350655204,0
-3.7665706350655204,-1,-4.859891326034342,-4.859891326034342,0
-4.859891326034342,-1,-5.754515803714218,-5.754515803714218,0
-5.754515803714218,-1,-6.763359541704858,-6.763359541704858,1
1.584349573091628,1,-2.6329966340517634,2.6329966340517634,0
2.6329966340517634,1,-3.550204680846974,3.550204680846974,0
3.550204680846974,1,-4.718603466945472,4.718603466945472,0
4.718603466945472,-1,-3.708152794999667,3.708152794999667,0
3.708152794999667,-1,-2.636714824115164,2.636714824115164,0
2.636714824115164,1,-3.6235512306315374,3.6235512306315374,0
3.6235512306315374,-1,-2.4204276321757834,2.4204276321757834,0
2.4204276321757834,1,-3.27744932048867,3.27744932048867,0
3.27744932048867,-1,-2.2489088237831214,2.2489088237831214,0
2.2489088237831214,-1,-1.1374964269037107,1.1374964269037107,0
1.1374964269037107,1,-2.222293708076332,2.222293708076332,0
2.222293708076332,1,-3.0585307443907634,3.0585307443907634,0
3.0585307443907634,1,-4.001472899653655,4.001472899653655,0
4.001472899653655,1,-5.104871446377181,5.104871446377181,0
5.104871446377181,-1,-3.8994444021687675,3.8994444021687675,0
3.8994444021687675,1,-4.934842936438008,4.934842936438008,0
4.934842936438008,-1,-3.966349851057748,3.966349851057748,0
3.966349851057748,-1,-3.0223077593919,3.0223077593919,0
3.0223077593919,1,-3.946883959097373,3.946883959097373,0
3.946883959097373,1,-4.900953828248668,4.900953828248668,0
3.831196898792731,-1,-2.604697617097571,2.604697617097571,0
2.604697617097571,1,-3.513899798639443,3.513899798639443,0
3.513899798639443,-1,-2.513990088042652,2.513990088042652,0
2.513990088042652,1,-3.6828794956014583,3.6828794956014583,0
3.6828794956014583,-1,-2.759307285411626,2.759307285411626,0
2.759307285411626,1,-3.7590273861320638,3.7590273861320638,0
3.7590273861320638,1,-4.673570536195103,4.673570536195103,0
4.673570536195103,1,-5.893379481711275,5.893379481711275,0
5.893379481711275,-1,-4.868897845218796,4.868897845218796,0
4.868897845218796,-1,-3.9004134437732034,3.9004134437732034,0
3.9004134437732034,1,-4.7069224659349524,4.7069224659349524,0
4.7069224659349524,-1,-3.537653097114698,3.537653097114698,0
3.537653097114698,-1,-2.4672320933810252,2.4672320933810252,0
2.4672320933810252,-1,-1.371139506200729,1.371139506200729,0
1.371139506200729,-1,-0.33335833548190485,0.33335833548190485,0
0.33335833548190485,-1,-0.684306188383349,-0.684306188383349,0
-0.684306188383349,1,-0.26551254102769717,0.26551254102769717,0
0.26551254102769717,-1,-0.7085608428855096,-0.7085608428855096,0
-0.7085608428855096,1,-0.34024240933843475,0.34024240933843475,0
0.34024240933843475,-1,-0.8337688202544038,-0.8337688202544038,0
-4.431795378691836,1,-3.497146134597276,-3.497146134597276,0
-3.497146134597276,-1,-4.521067054514356,-4.521067054514356,0
-4.521067054514356,-1,-5.4894169110143,-5.4894169110143,0
-5.4894169110143,-1,-6.4155857915697725,-6.4155857915697725,1
-2.9030829345732823,1,-1.784586886528069,-1.784586886528069,0
-1.784586886528069,1,-0.6853257382253322,-0.6853257382253322,0
-0.6853257382253322,1,-0.41287672965801736,0.41287672965801736,0
0.41287672965801736,-1,-0.5134186720673344,-0.5134186720673344,0
-0.5134186720673344,1,-0.44380204610164675,0.44380204610164675,0
0.44380204610164675,1,-1.5452068060924666,1.5452068060924666,0
1.5452068060924666,1,-2.583741661488074,2.583741661488074,0
2.583741661488074,-1,-1.559039661181596,1.559039661181596,0
1.559039661181596,-1,-0.4089201403219037,0.4089201403219037,0
0.4089201403219037,1,-1.4089226245728523,1.4089226245728523,0
1.4089226245728523,-1,-0.466026345279968,0.466026345279968,0
0.466026345279968,1,-1.365832815713813,1.365832815713813,0
1.365832815713813,-1,-0.14643564527888597,0.14643564527888597,0
0.14643564527888597,1,-1.0452493516672177,1.0452493516672177,0
1.0452493516672177,-1,-0.2233168313912358,0.2233168313912358,0
0.2233168313912358,1,-0.9290874118066332,0.9290874118066332,0
0.9290874118066332,1,-1.9004642544645642,1.9004642544645642,0
1.9004642544645642,-1,-0.8656985860182974,0.8656985860182974,0
0.8656985860182974,-1,-0.1980622401876037,-0.1980622401876037,0
-0.1980622401876037,1,-0.8452347105552528,0.8452347105552528,0
-0.5676105144846932,-1,-1.6523630405510965,-1.6523630405510965,0
-1.6523630405510965,1,-0.707776464254388,-0.707776464254388,0
-0.707776464254388,1,-0.21829326635955965,0.21829326635955965,0
0.21829326635955965,-1,-0.6959174212851469,-0.6959174212851469,0
-0.6959174212851469,-1,-1.6678168729525964,-1.6678168729525964,0
-1.6678168729525964,-1,-2.738588227928577,-2.738588227928577,0
-2.738588227928577,1,-1.662092532615904,-1.662092532615904,0
-1.662092532615904,-1,-2.4232457622858172,-2.4232457622858172,0
-2.4232457622858172,-1,-3.416221080069586,-3.416221080069586,0
-3.416221080069586,-1,-4.245075488811871,-4.245075488811871,0
-4.245075488811871,-1,-5.302267769337592,-5.302267769337592,0
-5.302267769337592,-1,-6.171626175474212,-6.171626175474212,1
-1.4298531269428318,-1,-2.427493959481024,-2.427493959481024,0
-2.427493959481024,1,-1.4762050185522086,-1.4762050185522086,0
-1.4762050185522086,-1,-2.5636532990186396,-2.5636532990186396,0
-2.5636532990186396,-1,-3.6720780507289157,-3.6720780507289157,0
-3.6720780507289157,-1,-4.556010468550528,-4.556010468550528,0
-4.556010468550528,-1,-5.465137352627426,-5.465137352627426,0
-5.465137352627426,-1,-6.530374234456504,-6.530374234456504,1
-4.103784861863884,-1,-5.166647838567846,-5.166647838567846,0
-5.166647838567846,1,-4.200385420375481,-4.200385420375481,0
-4.200385420375481,1,-3.158947124960036,-3.158947124960036,0
-3.158947124960036,-1,-4.164491043657573,-4.164491043657573,0
-4.164491043657573,-1,-5.249359157086484,-5.249359157086484,0
-5.249359157086484,1,-4.191496255363404,-4.191496255363404,0
-4.191496255363404,-1,-5.087493168789832,-5.087493168789832,0
-5.087493168789832,-1,-6.275059960359901,-6.275059960359901,1
-3.635340226710543,1,-2.843856718608147,-2.843856718608147,0
-2.843856718608147,1,-2.012964750332234,-2.012964750332234,0
-2.012964750332234,1,-1.0029533222215772,-1.0029533222215772,0
-1.0029533222215772,1,-0.05276101251947412,0.05276101251947412,0
0.05276101251947412,-1,-1.0478825817567394,-1.0478825817567394,0
-1.0478825817567394,1,-0.034784691875758986,0.034784691875758986,0
0.034784691875758986,1,-0.9123958840797151,0.9123958840797151,0
0.9123958840797151,-1,-0.02512160365975742,0.02512160365975742,0
0.02512160365975742,-1,-0.9297601639328891,-0.9297601639328891,0
-0.9297601639328891,-1,-2.0115479421544715,-2.0115479421544715,0
-2.0115479421544715,-1,-2.9621368721342263,-2.9621368721342263,0
-2.9621368721342263,-1,-3.894656991549506,-3.894656991549506,0
-3.894656991549506,-1,-4.917140897611115,-4.917140897611115,0
-4.917140897611115,1,-3.855088702754734,-3.855088702754734,0
-3.855088702754734,1,-2.7784386739969578,-2.7784386739969578,0
-2.7784386739969578,-1,-3.8558303836036494,-3.8558303836036494,0
-3.8558303836036494,-1,-4.848433758147885,-4.848433758147885,0
-4.848433758147885,1,-3.796040192106769,-3.796040192106769,0
-3.796040192106769,1,-2.9189836324941467,-2.9189836324941467,0
-2.9189836324941467,1,-1.9844349068298834,-1.9844349068298834,0
-0.7160463406370612,-1,-1.7144179542002873,-1.7144179542002873,0
-1.7144179542002873,-1,-2.66427727049469,-2.66427727049469,0
-2.66427727049469,1,-1.6721816503852216,-1.6721816503852216,0
-1.6721816503852216,-1,-2.7481297068146446,-2.7481297068146446,0
-2.7481297068146446,1,-1.843605529060368,-1.843605529060368,0
-1.843605529060368,-1,-2.770502410132266,-2.770502410132266,0
-2.770502410132266,-1,-3.62740285022476,-3.62740285022476,0
-3.62740285022476,1,-2.67457770935278,-2.67457770935278,0
-2.67457770935278,-1,-3.747837339095835,-3.747837339095835,0
-3.747837339095835,1,-2.9317394455732932,-2.9317394455732932,0
-2.9317394455732932,1,-1.953631040374213,-1.953631040374213,0
-1.953631040374213,1,-0.8452803875046379,-0.8452803875046379,0
-0.8452803875046379,-1,-1.9227200233127417,-1.9227200233127417,0
-1.9227200233127417,-1,-2.9029442322402272,-2.9029442322402272,0
-2.9029442322402272,-1,-3.8083673677193404,-3.8083673677193404,0
-3.8083673677193404,1,-2.7327646092584286,-2.7327646092584286,0
-2.7327646092584286,1,-1.6032473602903234,-1.6032473602903234,0
-1.6032473602903234,1,-0.6303001611967687,-0.6303001611967687,0
-0.6303001611967687,-1,-1.6429043837392276,-1.6429043837392276,0
-1.6429043837392276,1,-0.8732149007659686,-0.8732149007659686,0
-0.8994818030421623,1,-0.05796738273729675,0.05796738273729675,0
0.05796738273729675,1,-1.0425636022545623,1.0425636022545623,0
1.0425636022545623,-1,-0.19599612733793328,0.19599612733793328,0
0.19599612733793328,-1,-0.8850628073349256,-0.8850628073349256,0
-0.8850628073349256,-1,-2.0309913905964785,-2.0309913905964785,0
-2.0309913905964785,-1,-3.1332718504335695,-3.1332718504335695,0
-3.1332718504335695,-1,-4.193458471839508,-4.193458471839508,0
-4.193458471839508,-1,-5.034865561296815,-5.034865561296815,0
-5.034865561296815,1,-4.187223396866729,-4.187223396866729,0
-4.187223396866729,1,-3.11683480647894,-3.11683480647894,0
-3.11683480647894,1,-2.144601122278555,-2.144601122278555,0
-2.144601122278555,1,-1.1971170673214506,-1.1971170673214506,0
-1.1971170673214506,-1,-2.0213942084348218,-2.0213942084348218,0
-2.0213942084348218,-1,-3.043152502114423,-3.043152502114423,0
-3.043152502114423,-1,-4.146810060939107,-4.146810060939107,0
-4.146810060939107,1,-3.336193113940337,-3.336193113940337,0
-3.336193113940337,1,-2.263090005415637,-2.263090005415637,0
-2.263090005415637,1,-1.4025157150894452,-1.4025157150894452,0
-1.4025157150894452,-1,-2.5569210490568066,-2.5569210490568066,0
-2.5569210490568066,-1,-3.760345622291228,-3.760345622291228,0
-1.1413541093631183,1,-0.36347442509690003,-0.36347442509690003,0
-0.36347442509690003,-1,-1.4501345292033938,-1.4501345292033938,0
-1.4501345292033938,1,-0.418542760791577,-0.418542760791577,0
-0.418542760791577,1,-0.6746936708897299,0.6746936708897299,0
0.6746936708897299,-1,-0.3085085246177033,-0.3085085246177033,0
-0.3085085246177033,1,-0.7270913434323578,0.7270913434323578,0
0.7270913434323578,-1,-0.4306527730919756,-0.4306527730919756,0
-0.4306527730919756,1,-0.716916478246005,0.716916478246005,0
0.716916478246005,-1,-0.2490030954152135,-0.2490030954152135,0
-0.2490030954152135,1,-0.7424919463110856,0.7424919463110856,0
0.7424919463110856,-1,-0.24501237779548485,-0.24501237779548485,0
-0.24501237779548485,1,-0.6311804834070612,0.6311804834070612,0
0.6311804834070612,1,-1.6453564823539095,1.6453564823539095,0
1.6453564823539095,1,-2.7122546953414326,2.7122546953414326,0
2.7122546953414326,1,-3.758751418580928,3.758751418580928,0
3.758751418580928,1,-4.6542562834904455,4.6542562834904455,0
4.6542562834904455,1,-5.7449870351440415,5.7449870351440415,0
5.7449870351440415,-1,-4.8866632276013515,4.8866632276013515,0
4.8866632276013515,-1,-3.9831868779641186,3.9831868779641186,0
3.9831868779641186,1,-4.902333812986079,4.902333812986079,0
-3.067247218413377,-1,-4.179878179796693,-4.179878179796693,0
-4.179878179796693,1,-3.2018366535734497,-3.2018366535734497,0
-3.2018366535734497,1,-2.1013518577152084,-2.1013518577152084,0
-2.1013518577152084,-1,-2.9813642147317982,-2.9813642147317982,0
-2.9813642147317982,1,-1.9541744244893666,-1.9541744244893666,0
-1.9541744244893666,1,-0.8863538589986802,-0.8863538589986802,0
-0.8863538589986802,1,-0.02667941061177996,0.02667941061177996,0
0.02667941061177996,1,-0.9359799907249597,0.9359799907249597,0
0.9359799907249597,1,-1.8442032903006875,1.8442032903006875,0
1.8442032903006875,-1,-0.9594851300345351,0.9594851300345351,0
0.9594851300345351,-1,-0.012169086463236549,0.012169086463236549,0
0.012169086463236549,1,-0.9046294586436738,0.9046294586436738,0
0.9046294586436738,-1,-0.07300008528249669,0.07300008528249669,0
0.07300008528249669,-1,-0.8828999453956872,-0.8828999453956872,0
-0.8828999453956872,1,-0.16299012344169975,0.16299012344169975,0
0.16299012344169975,1,-1.301698318816305,1.301698318816305,0
1.301698318816305,-1,-0.08618517835310915,0.08618517835310915,0
0.08618517835310915,1,-0.9997033645888136,0.9997033645888136,0
0.9997033645888136,1,-1.867803992390602,1.867803992390602,0
1.867803992390602,1,-2.7916329661145904,2.7916329661145904,0
3.0443617539036296,1,-4.1265262229274855,4.1265262229274855,0
4.1265262229274855,1,-5.1075405961404625,5.1075405961404625,0
5.1075405961404625,-1,-4.001950948833621,4.001950948833621,0
4.001950948833621,1,-5.0299861679849105,5.0299861679849105,0
5.0299861679849105,-1,-3.959271789355127,3.959271789355127,0
3.959271789355127,1,-5.040329919765057,5.040329919765057,0
5.040329919765057,1,-6.143409906542164,6.143409906542164,1
-0.8612775679195641,-1,-1.9808653482610943,-1.9808653482610943,0
-1.9808653482610943,1,-1.0105604468648275,-1.0105604468648275,0
-1.0105604468648275,1,-0.14928923204232883,0.14928923204232883,0
0.14928923204232883,-1,-0.7895143693179153,-0.7895143693179153,0
-0.7895143693179153,1,-0.11442735323519966,0.11442735323519966,0
0.11442735323519966,-1,-0.9002746459704551,-0.9002746459704551,0
-0.9002746459704551,1,-0.23204013963999678,0.23204013963999678,0
0.23204013963999678,1,-1.1992968377639912,1.1992968377639912,0
1.1992968377639912,-1,-0.11579133070672287,0.11579133070672287,0
0.11579133070672287,-1,-0.9714121301802352,-0.9714121301802352,0
-0.9714121301802352,-1,-1.8479006806089344,-1.8479006806089344,0
-1.8479006806089344,-1,-2.808151439163839,-2.808151439163839,0
-2.808151439163839,1,-1.735242713656813,-1.735242713656813,0
-1.735242713656813,-1,-2.7749405469860027,-2.7749405469860027,0
-2.7749405469860027,1,-1.6149057359264227,-1.6149057359264227,0
-1.6149057359264227,-1,-2.7203601571898894,-2.7203601571898894,0
-2.7203601571898894,-1,-3.609128205821889,-3.609128205821889,0
-3.609128205821889,-1,-4.761843069024339,-4.761843069024339,0
-4.761843069024339,1,-3.943713667720788,-3.943713667720788,0
-3.943713667720788,-1,-4.931433440621877,-4.931433440621877,0
3.5173272791944736,1,-4.342769461393549,4.342769461393549,0
4.342769461393549,-1,-3.3029783836967868,3.3029783836967868,0
3.3029783836967868,-1,-2.354688757034894,2.354688757034894,0
2.354688757034894,-1,-1.3958258097860348,1.3958258097860348,0
1.3958258097860348,-1,-0.48899496898664446,0.48899496898664446,0
0.48899496898664446,1,-1.4531683430036455,1.4531683430036455,0
1.4531683430036455,1,-2.371875060339048,2.371875060339048,0
2.371875060339048,-1,-1.1966037999574421,1.1966037999574421,0
1.1966037999574421,-1,-0.3560281137265202,0.3560281137265202,0
0.3560281137265202,1,-1.3907529915823391,1.3907529915823391,0
1.3907529915823391,1,-2.254096002943133,2.254096002943133,0
2.254096002943133,1,-3.299435399154212,3.299435399154212,0
3.299435399154212,1,-4.4405444618821495,4.4405444618821495,0
4.4405444618821495,-1,-3.402430168858595,3.402430168858595,0
