Mode,Density,Speed,Node_ID,Failed_Node,Failure_Count,Transmit_Count,Failure_Rate
기존,중밀도,중속,17,node[20],19,7070,0.26874115983026875
기존,중밀도,중속,17,node[11],3,7070,0.042432814710042434
기존,중밀도,중속,17,node[156],44,7070,0.6223479490806223
기존,중밀도,중속,17,node[143],23,7070,0.32531824611032534
기존,중밀도,중속,17,node[32],16,7070,0.2263083451202263
기존,중밀도,중속,17,node[245],29,7070,0.41018387553041025
기존,중밀도,중속,17,node[217],25,7070,0.3536067892503536
기존,중밀도,중속,17,node[224],10,7070,0.14144271570014144
기존,중밀도,중속,17,node[86],22,7070,0.31117397454031115
기존,중밀도,중속,17,node[183],38,7070,0.5374823196605375
기존,중밀도,중속,17,node[26],5,7070,0.07072135785007072
기존,중밀도,중속,17,node[269],17,7070,0.24045261669024043
기존,중밀도,중속,17,node[236],14,7070,0.19801980198019803
기존,중밀도,중속,17,node[77],3,7070,0.042432814710042434
기존,중밀도,중속,17,node[256],4,7070,0.056577086280056574
기존,중밀도,중속,17,node[247],21,7070,0.297029702970297
기존,중밀도,중속,17,node[218],2,7070,0.028288543140028287
기존,중밀도,중속,17,node[75],10,7070,0.14144271570014144
기존,중밀도,중속,17,node[163],2,7070,0.028288543140028287
기존,중밀도,중속,17,node[154],7,7070,0.09900990099009901
기존,중밀도,중속,17,node[24],70,7070,0.9900990099009901
기존,중밀도,중속,17,node[65],15,7070,0.21216407355021216
기존,중밀도,중속,17,node[194],24,7070,0.33946251768033947
기존,중밀도,중속,17,node[254],1,7070,0.014144271570014143
기존,중밀도,중속,17,node[261],17,7070,0.24045261669024043
기존,중밀도,중속,17,node[222],27,7070,0.3818953323903819
기존,중밀도,중속,17,node[306],8,7070,0.11315417256011315
기존,중밀도,중속,17,node[102],5,7070,0.07072135785007072
기존,중밀도,중속,17,node[234],12,7070,0.16973125884016974
기존,중밀도,중속,17,node[267],22,7070,0.31117397454031115
기존,중밀도,중속,17,node[187],4,7070,0.056577086280056574
기존,중밀도,중속,17,node[83],13,7070,0.1838755304101839
기존,중밀도,중속,17,node[136],15,7070,0.21216407355021216
기존,중밀도,중속,17,node[80],10,7070,0.14144271570014144
기존,중밀도,중속,17,node[18],1,7070,0.014144271570014143
기존,중밀도,중속,18,node[32],10,3719,0.26888948642108096
기존,중밀도,중속,18,rsu[0],47,3719,1.2637805861790803
기존,중밀도,중속,18,node[18],58,3719,1.5595590212422694
기존,중밀도,중속,18,node[7],29,3719,0.7797795106211347
기존,중밀도,중속,18,node[126],17,3719,0.45711212691583764
기존,중밀도,중속,18,node[95],7,3719,0.18822264049475665
기존,중밀도,중속,18,node[13],14,3719,0.3764452809895133
기존,중밀도,중속,18,node[232],11,3719,0.29577843506318907
기존,중밀도,중속,18,node[191],8,3719,0.21511158913686476
기존,중밀도,중속,18,node[214],13,3719,0.34955633234740524
기존,중밀도,중속,18,node[130],7,3719,0.18822264049475665
기존,중밀도,중속,18,node[36],24,3719,0.6453347674105943
기존,중밀도,중속,18,node[256],74,3719,1.9897821995159988
기존,중밀도,중속,18,node[234],7,3719,0.18822264049475665
기존,중밀도,중속,21,rsu[0],157,8602,1.8251569402464543
기존,중밀도,중속,21,node[32],9,8602,0.10462683096954196
기존,중밀도,중속,21,node[143],45,8602,0.5231341548477099
기존,중밀도,중속,21,node[74],20,8602,0.2325040688212044
기존,중밀도,중속,21,node[61],15,8602,0.17437805161590328
기존,중밀도,중속,21,node[136],59,8602,0.6858870030225529
기존,중밀도,중속,21,node[21],115,8602,1.3368983957219251
기존,중밀도,중속,21,node[168],25,8602,0.2906300860265055
기존,중밀도,중속,21,node[36],41,8602,0.47663334108346894
기존,중밀도,중속,21,node[95],77,8602,0.8951406649616368
기존,중밀도,중속,21,node[13],34,8602,0.3952569169960474
기존,중밀도,중속,21,node[18],38,8602,0.4417577307602883
기존,중밀도,중속,21,node[220],9,8602,0.10462683096954196
기존,중밀도,중속,21,node[120],45,8602,0.5231341548477099
기존,중밀도,중속,21,node[94],5,8602,0.0581260172053011
기존,중밀도,중속,21,node[55],34,8602,0.3952569169960474
기존,중밀도,중속,21,node[50],1,8602,0.011625203441060218
기존,중밀도,중속,21,node[177],11,8602,0.1278772378516624
기존,중밀도,중속,21,node[164],8,8602,0.09300162752848175
기존,중밀도,중속,21,node[81],5,8602,0.0581260172053011
기존,중밀도,중속,21,node[112],4,8602,0.046500813764240874
기존,중밀도,중속,21,node[99],7,8602,0.08137642408742153
기존,중밀도,중속,21,node[152],10,8602,0.1162520344106022
기존,중밀도,중속,21,node[66],3,8602,0.03487561032318066
기존,중밀도,중속,21,node[5],1,8602,0.011625203441060218
기존,중밀도,중속,21,node[68],20,8602,0.2325040688212044
기존,중밀도,중속,21,node[7],5,8602,0.0581260172053011
기존,중밀도,중속,21,node[80],52,8602,0.6045105789351314
기존,중밀도,중속,21,node[151],55,8602,0.639386189258312
기존,중밀도,중속,21,node[203],80,8602,0.9300162752848176
기존,중밀도,중속,21,node[227],62,8602,0.7207626133457335
기존,중밀도,중속,21,node[115],74,8602,0.8602650546384563
기존,중밀도,중속,21,node[76],31,8602,0.3603813066728668
기존,중밀도,중속,21,node[186],18,8602,0.20925366193908393
기존,중밀도,중속,21,node[174],22,8602,0.2557544757033248
기존,중밀도,중속,21,node[170],8,8602,0.09300162752848175
기존,중밀도,중속,21,node[0],18,8602,0.20925366193908393
기존,중밀도,중속,21,node[103],41,8602,0.47663334108346894
기존,중밀도,중속,21,node[156],8,8602,0.09300162752848175
기존,중밀도,중속,21,node[234],63,8602,0.7323878167867938
기존,중밀도,중속,21,node[232],15,8602,0.17437805161590328
기존,중밀도,중속,21,node[247],74,8602,0.8602650546384563
기존,중밀도,중속,21,node[83],2,8602,0.023250406882120437
기존,중밀도,중속,21,node[30],6,8602,0.06975122064636131
기존,중밀도,중속,21,node[145],13,8602,0.15112764473378285
기존,중밀도,중속,21,node[140],29,8602,0.33713089979074634
기존,중밀도,중속,21,node[75],8,8602,0.09300162752848175
기존,중밀도,중속,21,node[163],3,8602,0.03487561032318066
기존,중밀도,중속,21,node[98],1,8602,0.011625203441060218
기존,중밀도,중속,21,node[245],4,8602,0.046500813764240874
기존,중밀도,중속,21,node[191],10,8602,0.1162520344106022
기존,중밀도,중속,21,node[257],4,8602,0.046500813764240874
기존,중밀도,중속,21,node[183],1,8602,0.011625203441060218
기존,중밀도,중속,21,node[252],1,8602,0.011625203441060218
기존,중밀도,중속,21,node[274],6,8602,0.06975122064636131
기존,중밀도,중속,21,node[102],7,8602,0.08137642408742153
기존,중밀도,중속,21,node[65],30,8602,0.34875610323180656
기존,중밀도,중속,21,node[261],3,8602,0.03487561032318066
기존,중밀도,중속,21,node[222],17,8602,0.1976284584980237
기존,중밀도,중속,21,node[256],8,8602,0.09300162752848175
기존,중밀도,중속,21,node[180],2,8602,0.023250406882120437
기존,중밀도,중속,21,node[284],1,8602,0.011625203441060218
기존,중밀도,중속,21,node[187],5,8602,0.0581260172053011
기존,중밀도,중속,21,node[194],4,8602,0.046500813764240874
기존,중밀도,중속,21,node[278],5,8602,0.0581260172053011
기존,중밀도,중속,21,node[130],1,8602,0.011625203441060218
기존,중밀도,중속,22,rsu[0],101,7025,1.4377224199288257
기존,중밀도,중속,22,node[62],29,7025,0.4128113879003558
기존,중밀도,중속,22,node[14],42,7025,0.597864768683274
기존,중밀도,중속,22,node[8],8,7025,0.11387900355871886
기존,중밀도,중속,22,node[69],2,7025,0.028469750889679714
기존,중밀도,중속,22,node[10],7,7025,0.099644128113879
기존,중밀도,중속,22,node[22],149,7025,2.1209964412811386
기존,중밀도,중속,22,node[11],25,7025,0.3558718861209964
기존,중밀도,중속,22,node[102],19,7025,0.2704626334519573
기존,중밀도,중속,22,node[130],17,7025,0.24199288256227758
기존,중밀도,중속,22,node[152],35,7025,0.498220640569395
기존,중밀도,중속,22,node[35],48,7025,0.6832740213523132
기존,중밀도,중속,22,node[63],46,7025,0.6548042704626335
기존,중밀도,중속,22,node[205],18,7025,0.25622775800711745
기존,중밀도,중속,22,node[50],4,7025,0.05693950177935943
기존,중밀도,중속,22,node[36],10,7025,0.1423487544483986
기존,중밀도,중속,22,node[81],1,7025,0.014234875444839857
기존,중밀도,중속,22,node[122],1,7025,0.014234875444839857
기존,중밀도,중속,22,node[191],7,7025,0.099644128113879
기존,중밀도,중속,22,node[90],14,7025,0.199288256227758
기존,중밀도,중속,22,node[201],30,7025,0.42704626334519574
기존,중밀도,중속,22,node[138],16,7025,0.2277580071174377
기존,중밀도,중속,22,node[175],24,7025,0.3416370106761566
기존,중밀도,중속,22,node[97],15,7025,0.21352313167259787
기존,중밀도,중속,22,node[34],13,7025,0.18505338078291814
기존,중밀도,중속,22,node[207],1,7025,0.014234875444839857
기존,중밀도,중속,22,node[106],6,7025,0.08540925266903915
기존,중밀도,중속,22,node[223],3,7025,0.042704626334519574
기존,중밀도,중속,22,node[99],1,7025,0.014234875444839857
기존,중밀도,중속,22,node[259],3,7025,0.042704626334519574
기존,중밀도,중속,22,node[6],24,7025,0.3416370106761566
기존,중밀도,중속,22,node[111],21,7025,0.298932384341637
기존,중밀도,중속,22,node[176],2,7025,0.028469750889679714
기존,중밀도,중속,22,node[134],27,7025,0.3843416370106762
기존,중밀도,중속,22,node[171],25,7025,0.3558718861209964
기존,중밀도,중속,22,node[232],28,7025,0.398576512455516
기존,중밀도,중속,22,node[82],8,7025,0.11387900355871886
기존,중밀도,중속,22,node[45],12,7025,0.1708185053380783
기존,중밀도,중속,22,node[202],10,7025,0.1423487544483986
기존,중밀도,중속,22,node[72],10,7025,0.1423487544483986
기존,중밀도,중속,22,node[240],7,7025,0.099644128113879
기존,중밀도,중속,22,node[250],8,7025,0.11387900355871886
기존,중밀도,중속,22,node[96],22,7025,0.31316725978647686
기존,중밀도,중속,22,node[257],33,7025,0.46975088967971534
기존,중밀도,중속,22,node[70],11,7025,0.15658362989323843
기존,중밀도,중속,22,node[33],7,7025,0.099644128113879
기존,중밀도,중속,22,node[5],20,7025,0.2846975088967972
기존,중밀도,중속,22,node[284],15,7025,0.21352313167259787
기존,중밀도,중속,22,node[7],4,7025,0.05693950177935943
기존,중밀도,중속,22,node[68],1,7025,0.014234875444839857
기존,중밀도,중속,24,node[18],69,9685,0.7124419204956118
기존,중밀도,중속,24,rsu[0],160,9685,1.6520392359318534
기존,중밀도,중속,24,node[68],10,9685,0.10325245224574084
기존,중밀도,중속,24,node[24],311,9685,3.21115126484254
기존,중밀도,중속,24,node[32],5,9685,0.05162622612287042
기존,중밀도,중속,24,node[95],52,9685,0.5369127516778524
기존,중밀도,중속,24,node[3],45,9685,0.46463603510583373
기존,중밀도,중속,24,node[143],116,9685,1.1977284460505937
기존,중밀도,중속,24,node[86],39,9685,0.4026845637583893
기존,중밀도,중속,24,node[74],63,9685,0.6504904491481672
기존,중밀도,중속,24,node[60],121,9685,1.2493546721734643
기존,중밀도,중속,24,node[65],23,9685,0.2374806401652039
기존,중밀도,중속,24,node[80],26,9685,0.2684563758389262
기존,중밀도,중속,24,node[36],30,9685,0.3097573567372225
기존,중밀도,중속,24,node[170],51,9685,0.5265875064532782
기존,중밀도,중속,24,node[99],50,9685,0.5162622612287042
기존,중밀도,중속,24,node[164],19,9685,0.19617965926690759
기존,중밀도,중속,24,node[151],34,9685,0.35105833763551886
기존,중밀도,중속,24,node[61],51,9685,0.5265875064532782
기존,중밀도,중속,24,node[156],11,9685,0.11357769747031492
기존,중밀도,중속,24,node[7],14,9685,0.14455343314403718
기존,중밀도,중속,24,node[67],22,9685,0.22715539494062983
기존,중밀도,중속,24,node[94],4,9685,0.041300980898296334
기존,중밀도,중속,24,node[136],72,9685,0.743417656169334
기존,중밀도,중속,24,node[190],12,9685,0.12390294269488901
기존,중밀도,중속,24,node[50],61,9685,0.6298399586990191
기존,중밀도,중속,24,node[13],5,9685,0.05162622612287042
기존,중밀도,중속,24,node[83],68,9685,0.7021166752710377
기존,중밀도,중속,24,node[152],16,9685,0.16520392359318534
기존,중밀도,중속,24,node[126],76,9685,0.7847186370676303
기존,중밀도,중속,24,node[222],57,9685,0.5885389778007227
기존,중밀도,중속,24,node[215],20,9685,0.20650490449148168
기존,중밀도,중속,24,node[277],1,9685,0.010325245224574084
기존,중밀도,중속,24,node[191],7,9685,0.07227671657201859
기존,중밀도,중속,24,node[130],75,9685,0.7743933918430563
기존,중밀도,중속,24,node[194],30,9685,0.3097573567372225
기존,중밀도,중속,24,node[256],121,9685,1.2493546721734643
기존,중밀도,중속,24,node[261],42,9685,0.43366029943211154
기존,중밀도,중속,24,node[225],32,9685,0.3304078471863707
기존,중밀도,중속,24,node[251],31,9685,0.3200826019617966
기존,중밀도,중속,24,node[252],40,9685,0.41300980898296336
기존,중밀도,중속,24,node[245],10,9685,0.10325245224574084
기존,중밀도,중속,24,node[173],10,9685,0.10325245224574084
기존,중밀도,중속,24,node[299],9,9685,0.09292720702116675
기존,중밀도,중속,24,node[102],15,9685,0.15487867836861124
기존,중밀도,중속,24,node[274],12,9685,0.12390294269488901
기존,중밀도,중속,24,node[183],6,9685,0.061951471347444505
기존,중밀도,중속,24,node[140],3,9685,0.030975735673722252
기존,중밀도,중속,24,node[148],3,9685,0.030975735673722252
기존,중밀도,중속,24,node[141],25,9685,0.2581311306143521
기존,중밀도,중속,24,node[98],4,9685,0.041300980898296334
기존,중밀도,중속,24,node[39],6,9685,0.061951471347444505
기존,중밀도,중속,24,node[17],9,9685,0.09292720702116675
기존,중밀도,중속,24,node[275],19,9685,0.19617965926690759
기존,중밀도,중속,24,node[297],2,9685,0.020650490449148167
기존,중밀도,중속,24,node[81],1,9685,0.010325245224574084
기존,중밀도,중속,24,node[247],9,9685,0.09292720702116675
기존,중밀도,중속,24,node[246],2,9685,0.020650490449148167
기존,중밀도,중속,24,node[234],8,9685,0.08260196179659267
기존,중밀도,중속,24,node[76],7,9685,0.07227671657201859
기존,중밀도,중속,24,node[306],13,9685,0.1342281879194631
기존,중밀도,중속,24,node[172],6,9685,0.061951471347444505
기존,중밀도,중속,24,node[232],6,9685,0.061951471347444505
기존,중밀도,중속,24,node[109],3,9685,0.030975735673722252
기존,중밀도,중속,26,rsu[0],76,5403,1.4066259485471033
기존,중밀도,중속,26,node[39],100,5403,1.8508236165093468
기존,중밀도,중속,26,node[36],34,5403,0.6292800296131779
기존,중밀도,중속,26,node[46],100,5403,1.8508236165093468
기존,중밀도,중속,26,node[163],12,5403,0.22209883398112162
기존,중밀도,중속,26,node[26],161,5403,2.979826022580048
기존,중밀도,중속,26,node[151],53,5403,0.9809365167499537
기존,중밀도,중속,26,node[101],83,5403,1.5361836017027577
기존,중밀도,중속,26,node[98],1,5403,0.018508236165093468
기존,중밀도,중속,26,node[131],21,5403,0.3886729594669628
기존,중밀도,중속,26,node[4],47,5403,0.8698870997593928
기존,중밀도,중속,26,node[102],32,5403,0.592263557282991
기존,중밀도,중속,26,node[96],38,5403,0.7033129742735517
기존,중밀도,중속,26,node[143],14,5403,0.2591153063113085
기존,중밀도,중속,26,node[130],4,5403,0.07403294466037387
기존,중밀도,중속,26,node[119],48,5403,0.8883953359244865
기존,중밀도,중속,26,node[95],4,5403,0.07403294466037387
기존,중밀도,중속,26,node[17],34,5403,0.6292800296131779
기존,중밀도,중속,26,node[20],52,5403,0.9624282805848603
기존,중밀도,중속,26,node[127],6,5403,0.11104941699056081
기존,중밀도,중속,26,node[118],7,5403,0.12955765315565426
기존,중밀도,중속,26,node[75],44,5403,0.8143623912641125
기존,중밀도,중속,26,node[144],31,5403,0.5737553211178975
기존,중밀도,중속,26,node[32],41,5403,0.7588376827688321
기존,중밀도,중속,26,node[156],46,5403,0.8513788635942994
기존,중밀도,중속,26,node[232],13,5403,0.24060707014621507
기존,중밀도,중속,26,node[11],12,5403,0.22209883398112162
기존,중밀도,중속,26,node[14],2,5403,0.037016472330186935
기존,중밀도,중속,26,node[139],27,5403,0.4997223764575236
기존,중밀도,중속,26,node[77],12,5403,0.22209883398112162
기존,중밀도,중속,26,node[159],35,5403,0.6477882657782713
기존,중밀도,중속,26,node[47],33,5403,0.6107717934480844
기존,중밀도,중속,26,node[205],17,5403,0.31464001480658893
기존,중밀도,중속,26,node[28],2,5403,0.037016472330186935
기존,중밀도,중속,26,node[266],6,5403,0.11104941699056081
기존,중밀도,중속,26,node[254],9,5403,0.1665741254858412
기존,중밀도,중속,26,node[269],14,5403,0.2591153063113085
기존,중밀도,중속,26,node[104],4,5403,0.07403294466037387
기존,중밀도,중속,27,node[7],119,15312,0.7771682340647859
기존,중밀도,중속,27,node[5],165,15312,1.0775862068965518
기존,중밀도,중속,27,rsu[0],307,15312,2.0049634273772208
기존,중밀도,중속,27,node[50],31,15312,0.20245559038662486
기존,중밀도,중속,27,node[78],50,15312,0.32654127481713685
기존,중밀도,중속,27,node[16],121,15312,0.7902298850574714
기존,중밀도,중속,27,node[2],144,15312,0.9404388714733543
기존,중밀도,중속,27,node[129],6,15312,0.03918495297805642
기존,중밀도,중속,27,node[19],96,15312,0.6269592476489028
기존,중밀도,중속,27,node[42],48,15312,0.3134796238244514
기존,중밀도,중속,27,node[137],28,15312,0.18286311389759666
기존,중밀도,중속,27,node[52],49,15312,0.32001044932079414
기존,중밀도,중속,27,node[27],180,15312,1.1755485893416928
기존,중밀도,중속,27,node[122],117,15312,0.7641065830721003
기존,중밀도,중속,27,node[81],102,15312,0.6661442006269592
기존,중밀도,중속,27,node[32],11,15312,0.07183908045977011
기존,중밀도,중속,27,node[18],2,15312,0.013061650992685477
기존,중밀도,중속,27,node[79],42,15312,0.274294670846395
기존,중밀도,중속,27,node[33],105,15312,0.6857366771159875
기존,중밀도,중속,27,node[12],73,15312,0.47675026123301983
기존,중밀도,중속,27,node[111],213,15312,1.391065830721003
기존,중밀도,중속,27,node[103],68,15312,0.4440961337513062
기존,중밀도,중속,27,node[126],54,15312,0.35266457680250785
기존,중밀도,중속,27,node[66],158,15312,1.0318704284221527
기존,중밀도,중속,27,node[71],72,15312,0.4702194357366771
기존,중밀도,중속,27,node[13],150,15312,0.9796238244514107
기존,중밀도,중속,27,node[112],30,15312,0.1959247648902821
기존,중밀도,중속,27,node[68],96,15312,0.6269592476489028
기존,중밀도,중속,27,node[99],73,15312,0.47675026123301983
기존,중밀도,중속,27,node[108],41,15312,0.2677638453500522
기존,중밀도,중속,27,node[190],37,15312,0.24164054336468127
기존,중밀도,중속,27,node[95],10,15312,0.06530825496342738
기존,중밀도,중속,27,node[152],88,15312,0.5747126436781609
기존,중밀도,중속,27,node[34],48,15312,0.3134796238244514
기존,중밀도,중속,27,node[82],75,15312,0.48981191222570536
기존,중밀도,중속,27,node[175],140,15312,0.9143155694879832
기존,중밀도,중속,27,node[189],79,15312,0.5159352142110764
기존,중밀도,중속,27,node[199],125,15312,0.8163531870428422
기존,중밀도,중속,27,node[36],10,15312,0.06530825496342738
기존,중밀도,중속,27,node[90],40,15312,0.2612330198537095
기존,중밀도,중속,27,node[211],37,15312,0.24164054336468127
기존,중밀도,중속,27,node[142],44,15312,0.28735632183908044
기존,중밀도,중속,27,node[97],35,15312,0.2285788923719958
기존,중밀도,중속,27,node[37],44,15312,0.28735632183908044
기존,중밀도,중속,27,node[10],9,15312,0.05877742946708464
기존,중밀도,중속,27,node[180],23,15312,0.15020898641588296
기존,중밀도,중속,27,node[201],4,15312,0.026123301985370953
기존,중밀도,중속,27,node[280],12,15312,0.07836990595611285
기존,중밀도,중속,27,node[150],19,15312,0.12408568443051202
기존,중밀도,중속,27,node[214],7,15312,0.045715778474399164
기존,중밀도,중속,27,node[234],50,15312,0.32654127481713685
기존,중밀도,중속,27,node[130],16,15312,0.10449320794148381
기존,중밀도,중속,27,node[91],14,15312,0.09143155694879833
기존,중밀도,중속,27,node[164],25,15312,0.16327063740856843
기존,중밀도,중속,27,node[38],26,15312,0.16980146290491116
기존,중밀도,중속,27,node[202],2,15312,0.013061650992685477
기존,중밀도,중속,27,node[256],74,15312,0.48328108672936254
기존,중밀도,중속,27,node[222],31,15312,0.20245559038662486
기존,중밀도,중속,27,node[167],56,15312,0.3657262277951933
기존,중밀도,중속,27,node[263],26,15312,0.16980146290491116
기존,중밀도,중속,27,node[207],28,15312,0.18286311389759666
기존,중밀도,중속,27,node[134],15,15312,0.09796238244514105
기존,중밀도,중속,27,node[216],2,15312,0.013061650992685477
기존,중밀도,중속,27,node[198],81,15312,0.5289968652037618
기존,중밀도,중속,27,node[276],57,15312,0.372257053291536
기존,중밀도,중속,27,node[226],45,15312,0.2938871473354232
기존,중밀도,중속,27,node[239],21,15312,0.1371473354231975
기존,중밀도,중속,27,node[143],3,15312,0.01959247648902821
기존,중밀도,중속,27,node[250],20,15312,0.13061650992685475
기존,중밀도,중속,27,node[49],2,15312,0.013061650992685477
기존,중밀도,중속,27,node[35],16,15312,0.10449320794148381
기존,중밀도,중속,27,node[84],39,15312,0.25470219435736674
기존,중밀도,중속,27,node[273],35,15312,0.2285788923719958
기존,중밀도,중속,27,node[69],1,15312,0.006530825496342738
기존,중밀도,중속,27,node[85],46,15312,0.3004179728317659
기존,중밀도,중속,27,node[232],100,15312,0.6530825496342737
기존,중밀도,중속,27,node[106],12,15312,0.07836990595611285
기존,중밀도,중속,27,node[265],2,15312,0.013061650992685477
기존,중밀도,중속,27,node[289],3,15312,0.01959247648902821
기존,중밀도,중속,27,node[6],5,15312,0.03265412748171369
기존,중밀도,중속,27,node[88],14,15312,0.09143155694879833
기존,중밀도,중속,27,node[135],21,15312,0.1371473354231975
기존,중밀도,중속,27,node[240],48,15312,0.3134796238244514
기존,중밀도,중속,27,node[284],14,15312,0.09143155694879833
기존,중밀도,중속,27,node[155],12,15312,0.07836990595611285
기존,중밀도,중속,27,node[228],1,15312,0.006530825496342738
기존,중밀도,중속,27,node[138],24,15312,0.1567398119122257
기존,중밀도,중속,27,node[94],19,15312,0.12408568443051202
기존,중밀도,중속,27,node[298],5,15312,0.03265412748171369
기존,중밀도,중속,27,node[176],1,15312,0.006530825496342738
기존,중밀도,중속,27,node[303],28,15312,0.18286311389759666
기존,중밀도,중속,27,node[223],25,15312,0.16327063740856843
기존,중밀도,중속,27,node[100],5,15312,0.03265412748171369
기존,중밀도,중속,27,node[170],7,15312,0.045715778474399164
기존,중밀도,중속,27,node[179],49,15312,0.32001044932079414
기존,중밀도,중속,27,node[184],14,15312,0.09143155694879833
기존,중밀도,중속,27,node[120],1,15312,0.006530825496342738
기존,중밀도,중속,27,node[297],23,15312,0.15020898641588296
기존,중밀도,중속,29,rsu[0],161,5320,3.026315789473684
기존,중밀도,중속,29,node[151],14,5320,0.2631578947368421
기존,중밀도,중속,29,node[32],3,5320,0.056390977443609026
기존,중밀도,중속,29,node[80],20,5320,0.37593984962406013
기존,중밀도,중속,29,node[92],2,5320,0.03759398496240602
기존,중밀도,중속,29,node[140],34,5320,0.6390977443609023
기존,중밀도,중속,29,node[25],24,5320,0.4511278195488722
기존,중밀도,중속,29,node[123],22,5320,0.41353383458646614
기존,중밀도,중속,29,node[26],61,5320,1.1466165413533835
기존,중밀도,중속,29,node[105],70,5320,1.3157894736842104
기존,중밀도,중속,29,node[28],30,5320,0.5639097744360901
기존,중밀도,중속,29,node[144],19,5320,0.35714285714285715
기존,중밀도,중속,29,node[77],6,5320,0.11278195488721805
기존,중밀도,중속,29,node[104],1,5320,0.01879699248120301
기존,중밀도,중속,29,node[20],63,5320,1.1842105263157896
기존,중밀도,중속,29,node[159],22,5320,0.41353383458646614
기존,중밀도,중속,29,node[14],12,5320,0.2255639097744361
기존,중밀도,중속,29,node[29],107,5320,2.0112781954887216
기존,중밀도,중속,29,node[197],19,5320,0.35714285714285715
기존,중밀도,중속,29,node[145],12,5320,0.2255639097744361
기존,중밀도,중속,29,node[11],36,5320,0.6766917293233082
기존,중밀도,중속,29,node[130],37,5320,0.6954887218045113
기존,중밀도,중속,29,node[131],14,5320,0.2631578947368421
기존,중밀도,중속,29,node[17],3,5320,0.056390977443609026
기존,중밀도,중속,29,node[119],10,5320,0.18796992481203006
기존,중밀도,중속,29,node[156],28,5320,0.5263157894736842
기존,중밀도,중속,29,node[218],4,5320,0.07518796992481204
기존,중밀도,중속,29,node[143],6,5320,0.11278195488721805
기존,중밀도,중속,29,node[74],8,5320,0.15037593984962408
기존,중밀도,중속,29,node[154],2,5320,0.03759398496240602
기존,중밀도,중속,29,node[47],3,5320,0.056390977443609026
기존,중밀도,중속,29,node[95],5,5320,0.09398496240601503
기존,중밀도,중속,29,node[31],1,5320,0.01879699248120301
기존,중밀도,중속,29,node[46],2,5320,0.03759398496240602
기존,중밀도,중속,29,node[114],8,5320,0.15037593984962408
기존,중밀도,중속,29,node[4],5,5320,0.09398496240601503
기존,중밀도,중속,29,node[101],18,5320,0.3383458646616541
기존,중밀도,중속,29,node[205],24,5320,0.4511278195488722
기존,중밀도,중속,29,node[102],40,5320,0.7518796992481203
기존,중밀도,중속,29,node[274],19,5320,0.35714285714285715
기존,중밀도,중속,29,node[268],9,5320,0.16917293233082706
기존,중밀도,중속,29,node[299],8,5320,0.15037593984962408
기존,중밀도,중속,29,node[240],8,5320,0.15037593984962408
기존,중밀도,중속,29,node[182],3,5320,0.056390977443609026
기존,중밀도,중속,29,node[250],3,5320,0.056390977443609026
기존,중밀도,중속,29,node[254],1,5320,0.01879699248120301
기존,중밀도,저속,6,rsu[0],159,9806,1.6214562512747297
기존,중밀도,저속,6,node[33],28,9806,0.28553946563328575
기존,중밀도,저속,6,node[50],44,9806,0.4487048745665919
기존,중밀도,저속,6,node[34],80,9806,0.8158270446665308
기존,중밀도,저속,6,node[14],88,9806,0.8974097491331838
기존,중밀도,저속,6,node[6],222,9806,2.2639200489496227
기존,중밀도,저속,6,node[36],66,9806,0.6730573118498878
기존,중밀도,저속,6,node[32],58,9806,0.5914746073832348
기존,중밀도,저속,6,node[73],89,9806,0.9076075871915155
기존,중밀도,저속,6,node[85],26,9806,0.26514378951662243
기존,중밀도,저속,6,node[59],98,9806,0.9993881297165
기존,중밀도,저속,6,node[153],40,9806,0.4079135223332654
기존,중밀도,저속,6,node[105],17,9806,0.17336324699163777
기존,중밀도,저속,6,node[40],77,9806,0.7852335304915359
기존,중밀도,저속,6,node[93],35,9806,0.3569243320416072
기존,중밀도,저속,6,node[8],29,9806,0.2957373036916174
기존,중밀도,저속,6,node[71],34,9806,0.34672649398327554
기존,중밀도,저속,6,node[11],56,9806,0.5710789312665715
기존,중밀도,저속,6,node[96],67,9806,0.6832551499082195
기존,중밀도,저속,6,node[23],4,9806,0.040791352233326535
기존,중밀도,저속,6,node[99],38,9806,0.38751784621660207
기존,중밀도,저속,6,node[124],17,9806,0.17336324699163777
기존,중밀도,저속,6,node[80],18,9806,0.1835610850499694
기존,중밀도,저속,6,node[88],53,9806,0.5404854170915766
기존,중밀도,저속,6,node[22],14,9806,0.14276973281664287
기존,중밀도,저속,6,node[18],26,9806,0.26514378951662243
기존,중밀도,저속,6,node[156],119,9806,1.2135427289414644
기존,중밀도,저속,6,node[141],2,9806,0.020395676116663267
기존,중밀도,저속,6,node[10],93,9806,0.9483989394248419
기존,중밀도,저속,6,node[185],18,9806,0.1835610850499694
기존,중밀도,저속,6,node[205],32,9806,0.3263308178666123
기존,중밀도,저속,6,node[112],22,9806,0.22435243728329596
기존,중밀도,저속,6,node[84],3,9806,0.030593514174994903
기존,중밀도,저속,6,node[89],8,9806,0.08158270446665307
기존,중밀도,저속,6,node[181],9,9806,0.0917805425249847
기존,중밀도,저속,6,node[173],11,9806,0.11217621864164798
기존,중밀도,저속,6,node[207],1,9806,0.010197838058331634
기존,중밀도,저속,6,node[228],49,9806,0.49969406485825
기존,중밀도,저속,6,node[266],24,9806,0.24474811339995922
