Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[239],10.0.62.220,30.461000,50.636200,20.175200
node[20],10.0.62.220,30.461000,80.221400,49.760400
node[11],10.0.62.220,30.461000,50.636200,20.175200
node[160],10.0.1.35,30.476400,103.377000,72.900600
node[289],10.0.1.35,30.476400,43.163400,12.687000
node[109],10.0.1.35,30.476400,41.452000,10.975600
node[140],10.0.1.35,30.476400,34.257000,3.780600
node[80],10.0.1.35,30.476400,54.461600,23.985200
node[61],10.0.1.35,30.476400,54.461600,23.985200
node[86],10.0.1.35,30.476400,54.461600,23.985200
node[157],10.0.1.35,30.476400,54.461600,23.985200
node[31],10.0.1.35,30.476400,103.377000,72.900600
node[186],10.0.1.35,30.476400,54.461600,23.985200
node[171],10.0.1.35,30.476400,44.831900,14.355500
node[30],10.0.1.35,30.476400,43.163400,12.687000
node[153],10.0.1.35,30.476400,54.461600,23.985200
node[51],10.0.1.35,30.476400,103.377000,72.900600
node[92],10.0.1.35,30.476400,32.476400,2.000000
node[64],10.0.21.159,30.484100,59.526600,29.042500
node[11],10.0.21.159,30.484100,41.970100,11.486000
node[239],10.0.21.159,30.484100,57.878600,27.394500
node[70],10.0.21.159,30.484100,41.918300,11.434200
node[70],10.0.21.159,81.618100,130.595000,48.976900
node[63],10.0.21.159,30.484100,71.346600,40.862500
node[39],10.0.21.159,30.484100,41.680200,11.196100
node[124],10.0.21.159,30.484100,54.286500,23.802400
node[263],10.0.21.159,30.484100,48.858200,18.374100
node[106],10.0.21.159,30.484100,37.669500,7.185400
node[106],10.0.21.159,75.557400,79.106700,3.549300
node[238],10.0.21.159,30.484100,65.908900,35.424800
node[14],10.0.21.159,30.484100,46.966300,16.482200
node[181],10.0.21.159,30.484100,47.101600,16.617500
node[10],10.0.21.159,30.484100,53.882900,23.398800
node[96],10.0.21.159,30.484100,48.858200,18.374100
node[44],10.0.21.159,30.484100,32.484100,2.000000
node[179],10.0.19.119,30.507800,49.017200,18.509400
node[275],10.0.19.119,30.507800,37.601200,7.093400
node[258],10.0.19.119,30.507800,35.888300,5.380500
node[10],10.0.19.119,30.507800,93.730100,63.222300
node[106],10.0.19.119,30.507800,45.425700,14.917900
node[39],10.0.19.119,30.507800,48.919200,18.411400
node[70],10.0.19.119,30.507800,46.189700,15.681900
node[14],10.0.71.55,30.509300,42.463800,11.954500
node[96],10.0.71.55,30.509300,42.463800,11.954500
node[11],10.0.71.55,30.509300,38.904500,8.395200
node[64],10.0.71.55,30.509300,55.665800,25.156500
node[70],10.0.71.55,30.509300,36.539700,6.030400
node[39],10.0.71.55,30.509300,36.539300,6.030000
node[79],10.0.71.55,30.509300,42.463800,11.954500
node[106],10.0.71.55,30.509300,37.300800,6.791500
node[238],10.0.71.55,30.509300,42.463800,11.954500
node[10],10.0.71.55,30.509300,49.680800,19.171500
node[282],10.0.71.55,30.509300,40.732300,10.223000
node[282],10.0.71.55,48.405800,50.977100,2.571300
node[61],10.0.21.228,30.514800,140.432000,109.917200
node[109],10.0.21.228,30.514800,41.562300,11.047500
node[171],10.0.21.228,30.514800,50.772300,20.257500
node[157],10.0.21.228,30.514800,103.318000,72.803200
node[25],10.0.21.228,30.514800,52.405300,21.890500
node[186],10.0.21.228,30.514800,103.318000,72.803200
node[54],10.0.21.228,30.514800,103.318000,72.803200
node[3],10.0.21.228,30.514800,54.281500,23.766700
node[148],10.0.21.228,30.514800,103.318000,72.803200
node[160],10.0.21.228,30.514800,59.080300,28.565500
node[289],10.0.21.228,30.514800,69.398000,38.883200
node[271],10.0.57.120,30.518800,43.648700,13.129900
node[33],10.0.57.120,30.518800,43.775400,13.256600
node[5],10.0.57.120,30.518800,56.552900,26.034100
node[152],10.0.57.120,30.518800,53.910800,23.392000
node[237],10.0.57.120,30.518800,35.963700,5.444900
node[17],10.0.12.186,30.528400,78.770400,48.242000
node[250],10.0.12.186,30.528400,39.717500,9.189100
node[38],10.0.12.186,30.528400,32.528400,2.000000
node[180],10.0.12.186,30.528400,32.528400,2.000000
node[102],10.0.67.44,30.531600,40.601300,10.069700
node[202],10.0.67.44,30.531600,37.934400,7.402800
node[202],10.0.67.44,96.397100,119.993000,23.595900
node[265],10.0.67.44,30.531600,53.855600,23.324000
node[130],10.0.67.44,30.531600,52.021600,21.490000
rsu[0],10.0.67.44,30.531600,51.706800,21.175200
node[46],10.0.67.182,30.536400,39.134000,8.597600
node[38],10.0.67.182,30.536400,49.210600,18.674200
node[17],10.0.67.182,30.536400,35.866200,5.329800
node[75],10.0.67.182,30.536400,136.105000,105.568600
node[119],10.0.67.182,30.536400,137.849000,107.312600
node[249],10.0.67.182,30.536400,34.198300,3.661900
node[98],10.0.67.182,30.536400,47.338500,16.802100
node[179],10.0.74.115,30.537700,37.740200,7.202500
node[71],10.0.74.115,30.537700,37.740200,7.202500
node[258],10.0.74.115,30.537700,34.343300,3.805600
node[258],10.0.74.115,43.635100,55.280000,11.644900
node[204],10.0.74.115,30.537700,36.098500,5.560800
node[204],10.0.74.115,58.927700,76.962400,18.034700
node[170],10.0.74.115,30.537700,32.537700,2.000000
node[10],10.0.74.115,30.537700,37.740200,7.202500
node[106],10.0.74.115,30.537700,37.740200,7.202500
node[162],10.0.26.190,30.550900,45.819900,15.269000
node[269],10.0.26.190,30.550900,40.463800,9.912900
node[242],10.0.26.190,30.550900,49.038900,18.488000
node[285],10.0.26.190,30.550900,42.096300,11.545400
