Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[40],10.0.6.135,31.381400,40.521800,9.140400
node[63],10.0.6.135,31.381400,41.551300,10.169900
node[72],10.0.6.135,31.381400,40.521800,9.140400
node[44],10.0.6.135,31.381400,41.551300,10.169900
node[64],10.0.6.135,31.381400,40.521800,9.140400
node[75],10.0.25.32,31.396100,35.351500,3.955400
node[31],10.0.25.32,31.396100,35.351500,3.955400
node[51],10.0.25.32,31.396100,35.351500,3.955400
node[67],10.0.25.32,31.396100,35.351500,3.955400
node[3],10.0.25.32,31.396100,35.351500,3.955400
node[3],10.0.25.32,48.087300,56.217600,8.130300
node[62],10.0.25.32,31.396100,35.351500,3.955400
node[30],10.0.25.32,31.396100,35.351500,3.955400
node[86],10.0.25.32,31.396100,33.396100,2.000000
node[86],10.0.25.32,48.086200,50.755200,2.669000
node[80],10.0.25.32,31.396100,34.553400,3.157300
node[80],10.0.25.32,48.086200,50.755200,2.669000
node[23],10.0.6.66,31.399800,43.314900,11.915100
node[8],10.0.6.66,31.399800,43.314900,11.915100
node[93],10.0.6.66,31.399800,40.907300,9.507500
node[40],10.0.6.66,31.399800,40.907300,9.507500
node[63],10.0.6.66,31.399800,40.907300,9.507500
node[44],10.0.6.66,31.399800,40.907300,9.507500
node[72],10.0.6.66,31.399800,40.907300,9.507500
node[41],10.0.6.66,31.399800,33.399800,2.000000
node[64],10.0.6.66,31.399800,33.399800,2.000000
node[64],10.0.6.66,45.443500,46.907300,1.463800
node[39],10.0.12.186,31.445200,35.345700,3.900500
node[61],10.0.12.186,31.445200,35.345700,3.900500
node[61],10.0.12.186,49.004900,50.322800,1.317900
node[95],10.0.12.186,31.445200,33.445200,2.000000
node[95],10.0.12.186,49.326300,54.766300,5.440000
node[24],10.0.17.10,31.467300,35.351200,3.883900
node[75],10.0.17.10,31.467300,34.557400,3.090100
node[51],10.0.17.10,31.467300,34.557400,3.090100
node[31],10.0.17.10,31.467300,34.557400,3.090100
node[92],10.0.17.10,31.467300,34.557400,3.090100
node[67],10.0.1.35,31.487700,34.551000,3.063300
node[80],10.0.1.35,31.487700,35.351200,3.863500
node[92],10.0.1.35,31.487700,34.551000,3.063300
node[61],10.0.1.35,31.487700,34.551000,3.063300
node[25],10.0.1.35,31.487700,35.351200,3.863500
node[31],10.0.1.35,31.487700,34.551000,3.063300
node[54],10.0.1.35,31.487700,35.351200,3.863500
node[51],10.0.1.35,31.487700,34.551000,3.063300
node[75],10.0.1.35,31.487700,34.551000,3.063300
node[86],10.0.1.35,31.487700,34.551000,3.063300
node[30],10.0.1.35,31.487700,34.551000,3.063300
node[76],10.0.1.35,31.487700,34.551000,3.063300
node[20],10.0.1.104,31.521900,40.428800,8.906900
node[96],10.0.1.104,31.521900,40.428800,8.906900
node[11],10.0.1.104,31.521900,43.313500,11.791600
