Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[63],10.0.21.159,30.331100,98.825700,68.494600
node[39],10.0.21.159,30.331100,40.183700,9.852600
node[124],10.0.21.159,30.331100,53.873300,23.542200
node[263],10.0.21.159,30.331100,68.475300,38.144200
node[106],10.0.21.159,30.331100,37.745900,7.414800
node[106],10.0.21.159,72.634900,81.727000,9.092100
node[238],10.0.21.159,30.331100,64.881500,34.550400
node[14],10.0.21.159,30.331100,47.870300,17.539200
node[181],10.0.21.159,30.331100,48.193200,17.862100
node[10],10.0.21.159,30.331100,53.873300,23.542200
node[96],10.0.21.159,30.331100,48.797100,18.466000
node[44],10.0.21.159,30.331100,33.331100,3.000000
node[44],10.0.0.9,30.331100,35.611100,5.280000
node[252],10.0.38.154,30.333200,43.544900,13.211700
node[276],10.0.38.154,30.333200,44.347500,14.014300
node[221],10.0.38.154,30.333200,61.247200,30.914000
node[155],10.0.38.154,30.333200,43.544900,13.211700
node[151],10.0.38.154,30.333200,37.312400,6.979200
node[151],10.0.0.9,30.333200,47.042200,16.709000
node[151],10.0.0.9,79.554200,90.598900,11.044700
node[32],10.0.38.154,30.333200,43.544900,13.211700
node[260],10.0.38.154,30.333200,34.903400,4.570200
node[95],10.0.38.154,30.333200,34.903400,4.570200
node[281],10.0.38.154,30.333200,43.544900,13.211700
node[281],10.0.0.9,30.333200,63.477600,33.144400
node[251],10.0.69.153,30.333300,48.461300,18.128000
node[267],10.0.69.153,30.333300,51.811300,21.478000
node[65],10.0.69.153,30.333300,50.206700,19.873400
node[163],10.0.69.153,30.333300,51.811300,21.478000
node[277],10.0.69.153,30.333300,35.830600,5.497300
node[168],10.0.69.153,30.333300,35.830600,5.497300
node[231],10.0.69.153,30.333300,45.312900,14.979600
node[120],10.0.69.153,30.333300,51.811300,21.478000
node[83],10.0.69.153,30.333300,32.333300,2.000000
rsu[0],10.0.3.75,30.334000,107.232000,76.898000
node[181],10.0.64.122,30.360300,44.438600,14.078300
node[11],10.0.64.122,30.360300,40.973000,10.612700
node[232],10.0.64.122,30.360300,44.438600,14.078300
node[64],10.0.64.122,30.360300,53.836300,23.476000
node[239],10.0.64.122,30.360300,52.248500,21.888200
node[14],10.0.64.122,30.360300,46.429600,16.069300
node[263],10.0.64.122,30.360300,53.836300,23.476000
node[79],10.0.64.122,30.360300,53.836300,23.476000
node[96],10.0.64.122,30.360300,47.845100,17.484800
node[4],10.0.64.122,30.360300,32.360300,2.000000
node[206],10.0.34.5,30.399000,46.966500,16.567500
node[188],10.0.34.5,30.399000,85.438300,55.039300
node[169],10.0.34.5,30.399000,42.912900,12.513900
node[56],10.0.34.5,30.399000,48.664200,18.265200
node[7],10.0.34.5,30.399000,48.664200,18.265200
node[13],10.0.34.5,30.399000,48.664200,18.265200
node[50],10.0.34.5,30.399000,61.512000,31.113000
node[254],10.0.34.5,30.399000,37.317200,6.918200
node[103],10.0.34.5,30.399000,83.353400,52.954400
node[18],10.0.34.5,30.399000,37.317200,6.918200
node[252],10.0.41.7,30.421600,34.964400,4.542800
node[276],10.0.41.7,30.421600,39.742800,9.321200
node[142],10.0.41.7,30.421600,34.964400,4.542800
node[236],10.0.41.7,30.421600,32.421600,2.000000
node[236],10.0.41.7,101.921000,188.659000,86.738000
node[155],10.0.41.7,30.421600,32.421600,2.000000
node[17],10.0.41.7,30.421600,40.278000,9.856400
node[180],10.0.41.7,30.421600,40.278000,9.856400
node[221],10.0.41.7,30.421600,32.421600,2.000000
node[13],10.0.13.206,30.428000,43.549000,13.121000
node[56],10.0.13.206,30.428000,43.549000,13.121000
node[188],10.0.13.206,30.428000,43.549000,13.121000
node[18],10.0.13.206,30.428000,56.264100,25.836100
node[103],10.0.13.206,30.428000,62.949300,32.521300
node[169],10.0.13.206,30.428000,36.352600,5.924600
node[125],10.0.13.206,30.428000,43.549000,13.121000
node[206],10.0.13.206,30.428000,41.129600,10.701600
node[99],10.0.13.206,30.428000,53.910800,23.482800
node[254],10.0.13.206,30.428000,50.027500,19.599500
node[7],10.0.13.206,30.428000,41.129600,10.701600
node[231],10.0.13.206,30.428000,51.790900,21.362900
node[257],10.0.72.75,30.443400,54.061300,23.617900
node[231],10.0.72.75,30.443400,55.868500,25.425100
node[277],10.0.72.75,30.443400,35.797100,5.353700
node[18],10.0.72.75,30.443400,53.910000,23.466600
node[120],10.0.72.75,30.443400,35.797100,5.353700
node[188],10.0.45.225,30.447800,43.545700,13.097900
node[103],10.0.45.225,30.447800,41.129800,10.682000
node[56],10.0.45.225,30.447800,71.324700,40.876900
node[125],10.0.45.225,30.447800,42.429200,11.981400
node[50],10.0.45.225,30.447800,37.317700,6.869900
node[13],10.0.45.225,30.447800,43.545700,13.097900
node[152],10.0.45.225,30.447800,43.545700,13.097900
node[18],10.0.45.225,30.447800,32.447800,2.000000
node[99],10.0.45.225,30.447800,34.362000,3.914200
node[5],10.0.45.225,30.447800,57.513600,27.065800
node[7],10.0.45.225,30.447800,46.423600,15.975800
node[7],10.0.45.225,73.097100,80.138700,7.041600
node[254],10.0.45.225,30.447800,32.447800,2.000000
node[181],10.0.62.220,30.461000,162.016000,131.555000
node[238],10.0.62.220,30.461000,44.596100,14.135100
node[4],10.0.62.220,30.461000,74.209300,43.748300
node[239],10.0.62.220,30.461000,68.564100,38.103100
node[20],10.0.62.220,30.461000,79.280500,48.819500
node[20],10.0.62.220,102.012000,107.132000,5.120000
node[11],10.0.62.220,30.461000,49.996500,19.535500
node[179],10.0.19.119,30.507800,48.800700,18.292900
node[275],10.0.19.119,30.507800,39.710400,9.202600
node[275],10.0.19.119,94.049000,99.815600,5.766600
node[258],10.0.19.119,30.507800,37.905700,7.397900
node[258],10.0.19.119,94.049000,99.894600,5.845600
node[10],10.0.19.119,30.507800,100.285000,69.777200
node[106],10.0.19.119,30.507800,44.158900,13.651100
node[39],10.0.19.119,30.507800,48.800700,18.292900
node[70],10.0.19.119,30.507800,46.428700,15.920900
node[14],10.0.71.55,30.509300,41.239300,10.730000
node[96],10.0.71.55,30.509300,43.122200,12.612900
node[11],10.0.71.55,30.509300,37.861600,7.352300
node[64],10.0.71.55,30.509300,55.913000,25.403700
node[70],10.0.71.55,30.509300,36.085800,5.576500
node[39],10.0.71.55,30.509300,36.085800,5.576500
node[79],10.0.71.55,30.509300,55.913000,25.403700
node[106],10.0.71.55,30.509300,34.145900,3.636600
node[238],10.0.71.55,30.509300,55.913000,25.403700
node[10],10.0.71.55,30.509300,48.468200,17.958900
node[282],10.0.71.55,30.509300,41.239300,10.730000
